Dataset,Epoch,Accuracy,Time,Total Correct,Total Test Sample
2,1,0.536,19.56909966468811,1608,3000
2,2,0.5806666666666667,19.51783323287964,1742,3000
2,3,0.6063333333333333,19.48254132270813,1819,3000
2,4,0.6226666666666667,19.69473958015442,1868,3000
2,5,0.6483333333333333,19.554048538208008,1945,3000
2,6,0.6753333333333333,19.94265055656433,2026,3000
2,7,0.6873333333333334,19.668588876724243,2062,3000
2,8,0.694,19.506651639938354,2082,3000
2,9,0.697,19.630481004714966,2091,3000
2,10,0.709,19.447966814041138,2127,3000
2,11,0.7096666666666667,19.356555223464966,2129,3000
2,12,0.7043333333333334,19.78195095062256,2113,3000
2,13,0.6846666666666666,19.567349195480347,2054,3000
2,14,0.653,20.069271326065063,1959,3000
2,15,0.645,20.127042055130005,1935,3000
2,16,0.6966666666666667,19.726563692092896,2090,3000
2,17,0.6833333333333333,19.48462462425232,2050,3000
2,18,0.694,19.77586007118225,2082,3000
2,19,0.692,19.904255151748657,2076,3000
2,20,0.6903333333333334,19.608900547027588,2071,3000
2,21,0.7003333333333334,19.483218669891357,2101,3000
2,22,0.6966666666666667,19.963329076766968,2090,3000
2,23,0.6896666666666667,19.47335386276245,2069,3000
2,24,0.685,19.542933225631714,2055,3000
2,25,0.702,19.869256734848022,2106,3000
2,26,0.6933333333333334,19.464735984802246,2080,3000
2,27,0.6586666666666666,19.615869283676147,1976,3000
2,28,0.6896666666666667,19.80398726463318,2069,3000
2,29,0.6923333333333334,19.550856113433838,2077,3000
2,30,0.6986666666666667,19.64092445373535,2096,3000
2,31,0.702,19.747975826263428,2106,3000
2,32,0.7,19.53719472885132,2100,3000
2,33,0.6996666666666667,19.52361536026001,2099,3000
2,34,0.703,19.614909887313843,2109,3000
2,35,0.7026666666666667,19.44948673248291,2108,3000
2,36,0.706,19.44552445411682,2118,3000
2,37,0.7066666666666667,19.530925750732422,2120,3000
2,38,0.7063333333333334,19.897191524505615,2119,3000
2,39,0.7056666666666667,19.434977531433105,2117,3000
2,40,0.7053333333333334,19.543029069900513,2116,3000
2,41,0.7066666666666667,19.48563027381897,2120,3000
2,42,0.705,19.32586693763733,2115,3000
2,43,0.7053333333333334,19.47609233856201,2116,3000
2,44,0.7046666666666667,19.670710802078247,2114,3000
2,45,0.7053333333333334,19.591613292694092,2116,3000
2,46,0.7036666666666667,19.437719345092773,2111,3000
2,47,0.7026666666666667,19.70748543739319,2108,3000
2,48,0.7023333333333334,19.421701908111572,2107,3000
2,49,0.702,19.447632789611816,2106,3000
2,50,0.703,20.04168677330017,2109,3000
2,51,0.7026666666666667,19.715773105621338,2108,3000
2,52,0.704,19.53611731529236,2112,3000
2,53,0.7053333333333334,19.31619691848755,2116,3000
2,54,0.704,19.94265913963318,2112,3000
2,55,0.7056666666666667,19.379995346069336,2117,3000
2,56,0.7056666666666667,19.283122062683105,2117,3000
2,57,0.706,20.26827621459961,2118,3000
2,58,0.707,19.51832938194275,2121,3000
2,59,0.7053333333333334,20.71972894668579,2116,3000
2,60,0.7066666666666667,19.78944158554077,2120,3000
2,61,0.707,19.723750352859497,2121,3000
2,62,0.7063333333333334,19.82299542427063,2119,3000
2,63,0.7056666666666667,19.574776649475098,2117,3000
2,64,0.7063333333333334,19.614647388458252,2119,3000
2,65,0.7056666666666667,19.44733452796936,2117,3000
2,66,0.708,19.605281114578247,2124,3000
2,67,0.708,20.787498235702515,2124,3000
2,68,0.7063333333333334,19.48638153076172,2119,3000
2,69,0.7073333333333334,19.605976581573486,2122,3000
2,70,0.7053333333333334,19.864296674728394,2116,3000
2,71,0.707,19.509817361831665,2121,3000
2,72,0.708,19.585737466812134,2124,3000
2,73,0.707,19.524492740631104,2121,3000
2,74,0.707,19.56155800819397,2121,3000
2,75,0.706,19.394891262054443,2118,3000
2,76,0.7056666666666667,19.673194408416748,2117,3000
2,77,0.7056666666666667,19.69436478614807,2117,3000
2,78,0.7066666666666667,19.504258632659912,2120,3000
2,79,0.705,19.620608806610107,2115,3000
2,80,0.707,19.772830963134766,2121,3000
2,81,0.7063333333333334,19.499829530715942,2119,3000
2,82,0.7063333333333334,19.871248722076416,2119,3000
2,83,0.7063333333333334,19.558295726776123,2119,3000
2,84,0.7066666666666667,19.442371129989624,2120,3000
2,85,0.7063333333333334,19.65468740463257,2119,3000
2,86,0.707,19.575385570526123,2121,3000
2,87,0.7066666666666667,19.659851551055908,2120,3000
2,88,0.708,19.534863471984863,2124,3000
2,89,0.708,19.842493295669556,2124,3000
2,90,0.7073333333333334,19.33446955680847,2122,3000
2,91,0.707,19.315166234970093,2121,3000
2,92,0.7063333333333334,19.92469549179077,2119,3000
2,93,0.708,19.521653413772583,2124,3000
2,94,0.7073333333333334,19.832890510559082,2122,3000
2,95,0.7076666666666667,19.6208815574646,2123,3000
2,96,0.7073333333333334,19.690907955169678,2122,3000
2,97,0.708,19.390390157699585,2124,3000
2,98,0.7076666666666667,19.64530038833618,2123,3000
2,99,0.708,19.87822127342224,2124,3000
2,100,0.708,19.370182991027832,2124,3000
