Dataset,Epoch,Accuracy,Time,Total Correct,Total Test Sample
32,1,0.5796666666666667,20.64813232421875,1739,3000
32,2,0.6233333333333333,20.882152557373047,1870,3000
32,3,0.6433333333333333,20.601271390914917,1930,3000
32,4,0.6783333333333333,20.46596074104309,2035,3000
32,5,0.715,20.462099313735962,2145,3000
32,6,0.7353333333333333,20.730382680892944,2206,3000
32,7,0.755,20.910688161849976,2265,3000
32,8,0.7643333333333333,20.56658935546875,2293,3000
32,9,0.7636666666666667,20.576064825057983,2291,3000
32,10,0.7593333333333333,20.4626886844635,2278,3000
32,11,0.76,20.486119508743286,2280,3000
32,12,0.7553333333333333,20.837170600891113,2266,3000
32,13,0.7543333333333333,20.36729383468628,2263,3000
32,14,0.7276666666666667,20.75578236579895,2183,3000
32,15,0.7003333333333334,20.741355895996094,2101,3000
32,16,0.6863333333333334,20.430047512054443,2059,3000
32,17,0.717,20.538038969039917,2151,3000
32,18,0.7483333333333333,20.776830196380615,2245,3000
32,19,0.745,20.507577419281006,2235,3000
32,20,0.75,20.49072289466858,2250,3000
32,21,0.7106666666666667,20.53554677963257,2132,3000
32,22,0.682,20.361162185668945,2046,3000
32,23,0.6843333333333333,20.78951406478882,2053,3000
32,24,0.7426666666666667,20.58736777305603,2228,3000
32,25,0.764,20.5125949382782,2292,3000
32,26,0.7703333333333333,20.72909164428711,2311,3000
32,27,0.7676666666666667,21.852498292922974,2303,3000
32,28,0.7446666666666667,21.020587921142578,2234,3000
32,29,0.7553333333333333,20.54989218711853,2266,3000
32,30,0.7696666666666667,20.6374831199646,2309,3000
32,31,0.766,20.476510524749756,2298,3000
32,32,0.7723333333333333,20.400026559829712,2317,3000
32,33,0.7706666666666667,20.437904119491577,2312,3000
32,34,0.7716666666666666,20.440016269683838,2315,3000
32,35,0.7746666666666666,20.65494203567505,2324,3000
32,36,0.7743333333333333,20.945882320404053,2323,3000
32,37,0.775,20.450766801834106,2325,3000
32,38,0.7763333333333333,20.33045482635498,2329,3000
32,39,0.7763333333333333,20.73532509803772,2329,3000
32,40,0.777,20.54623031616211,2331,3000
32,41,0.7766666666666666,20.755324602127075,2330,3000
32,42,0.7763333333333333,21.043301343917847,2329,3000
32,43,0.7766666666666666,20.67587947845459,2330,3000
32,44,0.7766666666666666,21.80573844909668,2330,3000
32,45,0.7776666666666666,21.078189373016357,2333,3000
32,46,0.7793333333333333,20.856943607330322,2338,3000
32,47,0.78,20.521327018737793,2340,3000
32,48,0.778,20.57723355293274,2334,3000
32,49,0.777,20.47529125213623,2331,3000
32,50,0.7766666666666666,20.45563793182373,2330,3000
32,51,0.7766666666666666,20.75657296180725,2330,3000
32,52,0.776,20.36600923538208,2328,3000
32,53,0.776,21.00981616973877,2328,3000
32,54,0.7756666666666666,20.76851725578308,2327,3000
32,55,0.7756666666666666,20.320793390274048,2327,3000
32,56,0.775,20.826274394989014,2325,3000
32,57,0.775,21.230831623077393,2325,3000
32,58,0.7756666666666666,20.457261323928833,2327,3000
32,59,0.775,20.345750331878662,2325,3000
32,60,0.775,21.144946575164795,2325,3000
32,61,0.775,20.593789100646973,2325,3000
32,62,0.7746666666666666,20.441399812698364,2324,3000
32,63,0.7746666666666666,20.456855535507202,2324,3000
32,64,0.776,20.56204128265381,2328,3000
32,65,0.7773333333333333,20.632426500320435,2332,3000
32,66,0.7766666666666666,20.555795192718506,2330,3000
32,67,0.776,20.750141859054565,2328,3000
32,68,0.776,20.499622344970703,2328,3000
32,69,0.7746666666666666,20.54529571533203,2324,3000
32,70,0.7746666666666666,20.4400851726532,2324,3000
32,71,0.7746666666666666,20.443031072616577,2324,3000
32,72,0.775,20.588313341140747,2325,3000
32,73,0.7753333333333333,20.53859257698059,2326,3000
32,74,0.7756666666666666,20.641246795654297,2327,3000
32,75,0.7746666666666666,20.73266577720642,2324,3000
32,76,0.7766666666666666,20.702022314071655,2330,3000
32,77,0.7763333333333333,20.66610097885132,2329,3000
32,78,0.7756666666666666,20.74374222755432,2327,3000
32,79,0.7756666666666666,20.438974142074585,2327,3000
32,80,0.7746666666666666,20.66116428375244,2324,3000
32,81,0.773,20.616495847702026,2319,3000
32,82,0.775,20.741419315338135,2325,3000
32,83,0.775,20.516234874725342,2325,3000
32,84,0.777,20.652344465255737,2331,3000
32,85,0.7756666666666666,21.007922649383545,2327,3000
32,86,0.7753333333333333,20.507997751235962,2326,3000
32,87,0.7766666666666666,20.702244997024536,2330,3000
32,88,0.7756666666666666,20.752614736557007,2327,3000
32,89,0.775,20.612266778945923,2325,3000
32,90,0.7746666666666666,20.366235733032227,2324,3000
32,91,0.7743333333333333,20.418986320495605,2323,3000
32,92,0.7743333333333333,20.725690126419067,2323,3000
32,93,0.7753333333333333,20.762532711029053,2326,3000
32,94,0.7756666666666666,22.114933252334595,2327,3000
32,95,0.7766666666666666,20.776697158813477,2330,3000
32,96,0.7766666666666666,20.71526050567627,2330,3000
32,97,0.7763333333333333,20.784205436706543,2329,3000
32,98,0.7763333333333333,21.025749444961548,2329,3000
32,99,0.778,20.538960218429565,2334,3000
32,100,0.7786666666666666,20.54563808441162,2336,3000
